# METADATA:
# ME098: [MAE] ESPE - PARIS
# Source: www.infoclimat.fr
# Licence Ouverte/Open License: http://wiki.data.gouv.fr/images/9/9d/Licence_Ouverte.pdf
station_id;dh_utc;temperature;pression;humidite;point_de_rosee;vent_moyen;vent_rafales;vent_direction;pluie_3h;pluie_1h
station_id;dh_utc;degC;hPa;%;degC;km/h;km/h;deg;mm;mm
ME098;2026-06-10 04:00:00;13.4;1015.1;80;10;0;;271;;0
ME098;2026-06-10 04:10:00;13.3;1015.2;80;10;0;;271;;
ME098;2026-06-10 04:20:00;13.2;1015.2;80;10;0;;271;;
ME098;2026-06-10 04:30:00;13.2;1015.1;81;10;0;;271;;
ME098;2026-06-10 04:40:00;13.2;1015.2;81;10;0;;271;;
ME098;2026-06-10 04:50:00;13.1;1015.2;81;10;0;;271;;
ME098;2026-06-10 05:00:00;13.1;1015.3;80;10;0;;271;;0
ME098;2026-06-10 05:10:00;13.1;1015.4;80;10;0;;271;;
ME098;2026-06-10 05:20:00;13.1;1015.5;80;10;0;;271;;
ME098;2026-06-10 05:30:00;13.1;1015.5;80;10;0;;271;;
ME098;2026-06-10 05:40:00;13.1;1015.7;80;10;0;;271;;
ME098;2026-06-10 05:50:00;13.1;1015.8;80;10;0;;271;;
ME098;2026-06-10 06:00:00;13.1;1015.8;80;10;0;;271;;0
ME098;2026-06-10 06:10:00;13.1;1016;80;10;0;;270;;
ME098;2026-06-10 06:20:00;13.1;1016;80;10;0;;270;;
ME098;2026-06-10 06:30:00;13.2;1016;81;10;0;;270;;
ME098;2026-06-10 06:40:00;13.3;1016.1;79;10;0;;270;;
ME098;2026-06-10 06:50:00;13.5;1016;79;10;0;;270;;
ME098;2026-06-10 07:00:00;13.7;1016;76;9.4;0;;270;;0
ME098;2026-06-10 07:10:00;13.9;1016.1;74;9.4;0;;271;;
ME098;2026-06-10 07:20:00;14.2;1016.1;74;9.4;0;;266;;
ME098;2026-06-10 07:30:00;14.8;1016;71;9.4;0;;266;;
ME098;2026-06-10 07:40:00;15.1;1016;69;9.4;0;;266;;
ME098;2026-06-10 07:50:00;15.3;1016;66;8.9;0;;266;;
ME098;2026-06-10 08:00:00;16;1016;63;8.9;0;;265;;0
ME098;2026-06-10 08:10:00;16.8;1016.1;62;9.4;1.6;;265;;
ME098;2026-06-10 08:20:00;17.3;1015.9;62;10;0;;265;;
ME098;2026-06-10 08:30:00;17.6;1016;59;9.4;0;;265;;
ME098;2026-06-10 08:40:00;17.9;1015.9;59;9.4;0;;265;;
ME098;2026-06-10 08:50:00;18.2;1016;58;9.4;1.6;;265;;
ME098;2026-06-10 09:00:00;18.8;1016;56;10;0;;265;;0
ME098;2026-06-10 09:10:00;18.7;1016;52;8.3;0;;265;;
ME098;2026-06-10 09:20:00;18.2;1016.2;53;8.3;0;;265;;
ME098;2026-06-10 09:30:00;17.7;1016.2;56;8.9;0;;265;;
ME098;2026-06-10 09:40:00;17.2;1016.3;58;8.9;0;;265;;
ME098;2026-06-10 09:50:00;16.9;1016.3;61;9.4;0;;265;;
ME098;2026-06-10 10:00:00;16.8;1016.3;61;8.9;0;;265;;0
ME098;2026-06-10 10:10:00;17.1;1016.4;61;9.4;0;;265;;
ME098;2026-06-10 10:20:00;17.1;1016.4;59;8.9;0;;265;;
ME098;2026-06-10 10:40:00;17.7;1016.4;57;8.9;0;;265;;
ME098;2026-06-10 10:50:00;18.1;1016.3;53;8.3;1.6;;265;;
ME098;2026-06-10 11:00:00;18.7;1016.2;54;8.9;1.6;;265;;0
ME098;2026-06-10 11:10:00;19.4;1016.2;50;8.9;0;;265;;
ME098;2026-06-10 11:20:00;19.6;1016.1;49;8.3;0;;265;;
